Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
672,2,0.173638243233919,0.00989,EFM,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,-0.0829906829530801,0.272267053817269,0.0211459467288769,-0.0288530847175537,-0.0882614152686393,-0.293497214215698,-0.0772468924025211,0.193198012283814,-0.0807396144025109,-0.0882614152686393,0.199598885054928,-0.0985234907256646,0.14558243000334,-0.00642126069954803,0.186640985999549
672,2,5.84,0.304,likeLTD,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.062,1.26,-0.0169,1.4,-0.183,-0.58,1.4,0.841,0.421,-0.247,0.446,1.15,-0.58,-0.0768,0.668
672,2,0.265,0.0151,likeLTD,Present,3,C,50,20,C,B,H,NA,2,2,1,NA,-0.0418,0.294,-0.0369,-0.019,-0.205,-0.338,-0.0185,0.442,-0.312,-0.135,0.324,-0.117,0.21,0.00331,0.215
672,2,5.86,0.305,likeLTD,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.041,1.25,-0.0231,1.4,-0.196,-0.581,1.39,0.873,0.417,-0.248,0.446,1.15,-0.581,-0.0723,0.671
672,2,3,0.161,likeLTD,Present,3,H,50,10,C,B,H,NA,2,2,1,NA,-0.0302,0.098,0.501,-0.135,-0.0895,0.759,0.111,0.764,-0.0218,0.0685,-0.249,0.237,0.535,0.197,0.253
672,2,0.308,0.0175,likeLTD,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,-0.0137,0.257,-0.0756,0.00807,-0.231,-0.356,-0.0216,0.462,-0.305,-0.0114,0.323,-0.116,0.182,0.00452,NA
672,2,6.10463217680665,0.318,EFM,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,0.0334502373451368,1.26144982192186,0.114602322424363,1.27837039950344,-0.273627249540346,-0.463100963516646,1.25881066601366,0.917101516095451,0.469312392193201,-0.273627249540346,0.392523117949657,1.20754696644307,-0.448966898167494,-0.0900486515169586,0.720835749198599
672,2,6.0794670626731,0.317,EFM,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,0.0365086579027921,1.20922996851452,0.114176291112144,1.26498600804091,-0.259114513626727,-0.448400947351334,1.272686827231,0.913654084964633,0.464498326660008,-0.259114513626727,0.392172462841461,1.19222173753586,-0.442230993951735,-0.0857306850492727,0.713924351475563
673,3,4.58,0.239,likeLTD,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,-1.19,1.51,0.468,0.331,-0.68,0.178,1.58,-0.317,0.326,0.65,0.728,0.22,0.336,0.626,-0.189
673,3,4.58,0.239,likeLTD,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,-1.19,1.51,0.481,0.332,-0.703,0.18,1.6,-0.311,0.335,0.638,0.716,0.213,0.331,0.632,-0.186
673,3,5.275043451419,0.275,EFM,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.917694636777523,1.59680167433585,0.524952997236441,0.522519774496304,-0.647172627095391,0.322577903443198,1.48464407550425,-0.466517502825915,0.174107883063404,0.622014455535536,0.749157754502758,0.142631600121379,0.7203790244081,0.691023597684614,-0.244382522214002
673,3,5.30665128040121,0.276,EFM,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.914556395622334,1.60233028303088,0.526612671189814,0.526617481175687,-0.644829631084089,0.326354174336095,1.48355703477835,-0.463601624358187,0.176643488529854,0.624328025581788,0.745676607770869,0.141575978545763,0.722352467757207,0.695551395439566,-0.241960676670044
673,3,2.27,0.121,likeLTD,Present,3,H,50,10,C,B,H,NA,2,2,1,NA,0.0259,-0.112,-0.057,-0.04,0.744,-0.0492,0.0613,0.35,0.0476,-0.031,1.01,0.0821,0.454,0.111,-0.321
673,3,1.09,0.0621,likeLTD,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,0.0266,-0.203,0.268,-0.035,-0.299,-0.2,0.171,0.459,0.0948,-0.186,0.702,-0.0131,0.296,-0.321,NA
673,3,1.1,0.0626,likeLTD,Present,3,C,50,20,C,B,H,NA,2,2,1,NA,0.0349,-0.163,0.302,-0.0557,-0.315,-0.233,0.168,0.472,0.0711,-0.209,0.752,-0.0593,0.351,-0.349,0.329
673,3,2.3,0.123,likeLTD,Absent,3,H,50,10,C,B,H,NA,2,2,1,NA,0.0584,-0.172,-0.0115,-0.0347,0.749,0.0261,0.0368,0.501,0.07,-0.0685,0.79,0.0755,0.365,0.131,-0.212
673,3,1.53852194580068,0.0876,EFM,Present,3,C,50,20,C,B,H,NA,2,2,1,NA,0.177563081694785,-0.0763616317546082,0.424227667429558,0.16562154977045,-0.13833862451755,-0.0351433559254625,0.174181692495921,0.242536670773726,0.0381898243404335,-0.384174339399106,0.591300767469338,-0.219829896519201,0.538206808212178,-0.238218657362415,0.278760389092634
673,3,2.10295796043182,0.113,EFM,Present,3,H,50,10,C,B,H,NA,2,2,1,NA,0.181292126184444,-0.10392588081414,0.0150755613462833,-0.157462992131969,0.72657429770433,-0.0456619206008045,-0.1326182526618,0.235610548915748,0.0407157020558318,0.0428077848261185,0.72645693471406,-0.04244303899242,0.559142994208559,0.148255262249118,-0.0908611665715389
673,3,1.5830746175861,0.0902,EFM,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,0.182881109154818,-0.074855181154067,0.424804529647395,0.174187658737978,-0.137394891329424,-0.0257090552606555,0.172640759608785,0.249560950214842,0.0414347070859815,-0.380319066978774,0.587123307807607,-0.219679571009987,0.535570773598911,-0.232967303644704,0.285795891107389
673,3,2.11835225028528,0.113,EFM,Absent,3,H,50,10,C,B,H,NA,2,2,1,NA,0.183850329865571,-0.0975210905242055,0.0178935686355512,-0.156996062478191,0.729543080648918,-0.0451698880537034,-0.135216693023343,0.236240247240515,0.0406434585702001,0.041004162745399,0.730025546046304,-0.0469778345715419,0.561998224263383,0.151206778134022,-0.0921715772135996
674,4,2.42,0.138,likeLTD,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,-0.241,0.131,0.213,0.338,0.376,-0.0819,-0.0111,0.79,0.283,-0.0883,-0.262,0.109,0.465,-0.241,NA
674,4,2.42,0.138,likeLTD,Present,3,C,50,20,C,B,H,NA,2,2,1,NA,-0.212,0.188,0.2,0.281,0.369,-0.106,-0.0486,0.728,0.26,-0.0677,-0.0744,0.122,0.393,-0.231,0.621
674,4,0.0545,0.00292,likeLTD,Absent,3,H,50,10,C,B,H,NA,2,2,1,NA,-0.0749,0.0177,-0.0423,0.048,-0.0276,-0.0336,0.0771,0.0652,0.0241,-0.068,-0.0287,0.055,-0.00641,0.0122,0.0368
674,4,0.0195,0.00104,likeLTD,Present,3,H,50,10,C,B,H,NA,2,2,1,NA,-0.0532,-0.0359,6.9e-4,0.0256,0.0911,0.0478,0.0396,-0.0385,-0.00725,0.0281,-0.0895,-0.0167,0.0516,0.00568,-0.0298
674,4,-0.00107960696197546,-5.78e-5,EFM,Absent,3,H,50,10,C,B,H,NA,2,2,1,NA,-9.275097575814e-4,1.7481309426746e-4,-0.00134391730726737,6.4160409241976e-4,-0.00151629553852258,-0.00141447918161358,0.00113068680995233,9.9116920180995e-4,2.3291145905015e-4,3.0383848938646e-4,3.9124878235265e-4,6.9977687625624e-4,-9.9498545634846e-4,-4.263627064633e-5,5.9416774451002e-4
674,4,-0.00207920955542559,-1.11e-4,EFM,Present,3,H,50,10,C,B,H,NA,2,2,1,NA,0.00321847650548861,-0.00155253348209611,0.00399601690575826,-0.00265218847684429,0.00372180954475892,0.00274038962232419,-0.00335219142166221,-0.00234597923656142,-4.3707191283283e-4,-0.00158609915456288,-0.00200535119126207,-0.00219216055553696,0.00183917828328945,5.32356867013e-5,-0.00152474067238757
674,4,2.39098190322781,0.136,EFM,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,0.129936560733066,0.118536733496106,0.373236168169048,0.4008858837205,0.281508166287987,0.0999892543558719,-0.555920748987425,0.508440091606393,0.219398627032035,0.219323748457287,0.0111840263798888,0.096293000632588,0.277164471720675,-0.291915701195758,0.502921620819544
674,4,2.38886700663759,0.136,EFM,Present,3,C,50,20,C,B,H,NA,2,2,1,NA,0.131399942266722,0.117749725444705,0.374067377989997,0.399704206308338,0.282710994761655,0.100697818150586,-0.557333641575226,0.507954375261705,0.219421834432462,0.21841221469095,0.0101332085017191,0.095176641674866,0.277888791295389,-0.291655184378413,0.502538701812136
674,4,9.01941212204154,0.47,EFM,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,0.303768492169593,0.79371388480413,0.661059854712817,0.920924291150009,0.378109063420745,1.95931953884923,1.2184568824849,0.794157239121939,-0.121004403320602,-0.164471603464751,0.507147491368759,-0.161944565141482,0.475815991341294,0.913228978193317,0.541130986351642
674,4,9.01518810591348,0.47,EFM,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,0.304355519324784,0.792786170680255,0.661665896548588,0.920169517591532,0.379078673490441,1.95942670495006,1.21718399705441,0.794430123311214,-0.121217688181968,-0.165421453494144,0.506325644092705,-0.163169426213975,0.475778631577457,0.912901508747476,0.540894286434638
674,4,8.96,0.467,likeLTD,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,0.353,0.754,0.688,0.96,0.241,1.92,1.17,0.816,-0.0544,-0.0345,0.457,-0.228,0.467,0.897,0.558
674,4,8.93,0.465,likeLTD,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,0.354,0.755,0.698,0.939,0.352,1.93,1.15,0.703,-0.102,-0.0182,0.528,-0.233,0.469,0.899,0.51
675,5,6.44,0.335,likeLTD,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.392,1.84,-1.03,0.38,0.152,0.621,1.4,0.71,0.00791,-0.111,0.11,1.05,0.566,0.673,0.477
675,5,6.55001741046668,0.341,EFM,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.354799520874499,1.74204824248199,-1.04809314699571,0.586120436426884,0.0690778615624619,0.75359141417191,1.32584675232964,0.801147783780017,0.00540135525889464,-0.356882221751637,0.289585874514608,0.994316746866462,0.447330796558128,0.752072608144411,0.543252427993132
675,5,6.55197868073155,0.341,EFM,Absent,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.3537768805744,1.74092961798106,-1.05094877322511,0.588051290151524,0.0698957706227151,0.753314339356587,1.32600009018551,0.801943221950916,0.00585613136827383,-0.356019521726564,0.289860260772589,0.992143030323623,0.44708475568951,0.753396521975757,0.544248825879551
675,5,6.63,0.345,likeLTD,Present,3,B,50,20,C,B,H,NA,2,2,1,NA,-0.304,1.87,-0.984,0.424,-0.303,0.654,1.31,0.949,-0.235,-0.0416,0.255,1.09,0.654,0.709,0.582
675,5,0.0298,0.00159,likeLTD,Present,3,H,50,10,C,B,H,NA,2,2,1,NA,-0.0331,0.0549,0.0566,-0.0459,-0.0318,0.0103,0.014,0.00141,-0.035,0.0212,-0.0105,0.0303,0.044,-0.0341,-0.0125
675,5,-0.00346120953923788,-1.85e-4,EFM,Present,3,H,50,10,C,B,H,NA,2,2,1,NA,2.6582242324056e-4,-9.9392981952993e-4,-3.3057684933891e-4,6.6655468470761e-4,-4.8791204514705e-4,-8.075403739061e-4,-1.131520574585e-4,0.00158254643377505,-2.9258020241528e-4,-5.757313814313e-5,4.4872383296975e-4,-0.00352618614796217,-0.0017524870931558,7.5064850011109e-4,0.00118643231301496
675,5,-0.00114582559069628,-6.13e-5,EFM,Absent,3,H,50,10,C,B,H,NA,2,2,1,NA,7.9536805087613e-4,-0.00188633110742692,-6.5216062344057e-4,0.00161699294097805,2.81292345346e-5,-8.2184837013479e-4,-3.4011331453571e-4,0.00174279821122525,6.184935177518e-5,4.4465017220012e-4,8.7131122809882e-4,-0.00408728870235785,-0.00186765309230868,0.00138962052135552,0.00155884990846688
675,5,0.0355,0.0019,likeLTD,Absent,3,H,50,10,C,B,H,NA,2,2,1,NA,0.0514,0.00325,0.0441,-0.00656,-0.149,0.0142,-0.06,0.0881,-0.0803,0.0392,0.0356,0.0141,0.0302,-0.00813,0.0192
675,5,4.03011141450821,0.23,EFM,Present,3,C,50,20,C,B,H,NA,2,2,1,NA,0.212195966380866,0.0091764622116576,-0.655656272202562,0.423063357485246,-0.302790267040619,0.373332031991921,1.28106621060818,0.449988137949057,0.0516293750583801,0.322401329997933,0.415826312725906,0.867025732001347,0.302026209186544,-0.0828480757755145,0.36367490392987
675,5,4.03282379414897,0.23,EFM,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,0.216873457597683,0.00592493464903972,-0.667557100658204,0.424230856138583,-0.281296089043692,0.369459556728423,1.28430613503633,0.450965474224827,0.0605126443486257,0.328787700909945,0.411798225392945,0.85579242622763,0.300243357875633,-0.0855000789125812,0.358282293633784
675,5,4.03,0.229,likeLTD,Absent,3,C,50,20,C,B,H,NA,2,2,1,NA,0.234,0.0101,-0.65,0.345,-0.189,0.392,1.24,0.472,-0.0824,0.432,0.392,0.875,0.426,-0.149,NA
675,5,4.18,0.238,likeLTD,Present,3,C,50,20,C,B,H,NA,2,2,1,NA,0.339,-0.073,-0.626,0.407,-0.268,0.459,1.13,0.438,-0.0679,0.523,0.395,0.938,0.397,-0.0986,0.287
676,1,0.0627030599842837,0.00383,EFM,Absent,3,E,50,20,D,E,A,NA,2,2,1,NA,0.028708743426899,-0.169644459343957,0.0351502159992945,0.168121055678532,-0.173535113111679,-0.0734883145612406,0.0693221006302602,-0.0899613574006107,0.0243899087127821,0.0393214381310635,0.0709252409564514,-0.126236590913424,-0.0100029318259597,0.255288532184798,0.014344591421075
676,1,0.0622801420582371,0.0038,EFM,Present,3,E,50,20,D,E,A,NA,2,2,1,NA,0.0292797784790551,-0.169382915716833,0.0355183791452069,0.165174317403112,-0.173165311312913,-0.0732224690035765,0.0691349937577313,-0.0896676088376153,0.0245689685801552,0.0396678566415913,0.0713822843409561,-0.126395440607928,-0.00972782290280295,0.254210923537336,0.0149042085547613
676,1,0.0125,7.63e-4,likeLTD,Absent,3,E,50,20,D,E,A,NA,2,2,1,NA,0.0302,-0.088,0.00563,0.122,-0.0701,-0.0488,0.0161,-0.0335,0.00586,0.04,0.0342,-0.0712,-0.0128,0.0785,0.00405
676,1,0.025,0.00153,likeLTD,Present,3,E,50,20,D,E,A,NA,2,2,1,NA,0.0435,-0.0909,0.0275,0.022,-0.0279,-0.0263,0.0123,3.16e-4,0.0269,-0.0444,0.0373,-0.0417,0.00236,0.0784,0.0056
676,1,1.43304457429693,0.0822,EFM,Present,3,A,50,10,D,E,A,NA,2,2,1,NA,0.083279749932057,0.320857382592581,0.128939235600483,0.66254544623475,-0.194721061866233,-0.484059003522579,-0.00438887490802664,-0.313199246080995,0.0809332985671657,-0.244544936994649,0.393644988651078,-0.176351436340272,0.107149750882379,0.980562290956417,0.092396990592775
676,1,1.43657643250774,0.0824,EFM,Absent,3,A,50,10,D,E,A,NA,2,2,1,NA,0.0833179419698594,0.327661587487057,0.130659358276724,0.669558721905837,-0.192825361091981,-0.49082273239703,-0.00313002234075705,-0.321155547389748,0.083207871789235,-0.250123970217653,0.398327123768952,-0.17865890330928,0.111301123634097,0.976802229402009,0.0924570110204223
676,1,1.45,0.0832,likeLTD,Present,3,A,50,10,D,E,A,NA,2,2,1,NA,0.115,0.517,0.0863,0.371,0.00445,-0.39,0.0129,-0.58,0.0833,-0.432,0.657,-0.243,0.323,0.671,0.254
676,1,1.33,0.0763,likeLTD,Absent,3,A,50,10,D,E,A,NA,2,2,1,NA,0.136,0.459,0.0684,0.357,0.0522,-0.387,3.96e-4,-0.525,0.152,-0.419,0.605,-0.25,0.286,0.626,0.164
676,1,10.4,0.545,likeLTD,Present,3,D,50,20,D,E,A,NA,2,2,1,NA,0.234,1.57,0.7,0.514,1.43,1.1,-0.468,0.18,0.467,1.17,0.132,1.11,0.683,0.782,0.756
676,1,10.4,0.545,likeLTD,Absent,3,D,50,20,D,E,A,NA,2,2,1,NA,0.234,1.68,0.665,0.583,1.37,1.11,-0.487,0.092,0.407,1.15,0.143,1.1,0.695,0.834,0.819
676,1,9.47074428245216,0.496,EFM,Present,3,D,50,20,D,E,A,NA,2,2,1,NA,0.246384026077752,1.50003556636146,0.701828147908402,0.331932437410655,1.34056246798374,0.964581126625847,-0.729342959828525,0.417986283816775,0.399511982105566,0.951114479792388,0.173669336006499,1.11186803147392,0.630426042295349,0.742390805427813,0.687796508994517
676,1,9.47582222484965,0.496,EFM,Absent,3,D,50,20,D,E,A,NA,2,2,1,NA,0.246489817953715,1.50058521902135,0.702367911334467,0.331709440952445,1.34106627154311,0.964731232200722,-0.728722337496791,0.41874420177969,0.399847703538788,0.950977662049469,0.173238280415966,1.11184653957897,0.630277065991438,0.745071771628297,0.687591444358005
677,2,1.78,0.102,likeLTD,Present,3,A,50,10,D,E,A,NA,2,2,1,NA,-0.164,0.459,-0.098,-0.166,-0.152,0.139,-0.253,0.568,0.0792,-0.328,0.607,0.582,0.248,-0.0486,0.303
677,2,1.78,0.102,likeLTD,Absent,3,A,50,10,D,E,A,NA,2,2,1,NA,-0.158,0.486,-0.0287,-0.166,-0.173,0.137,-0.239,0.587,0.0597,-0.349,0.6,0.574,0.231,-0.0614,0.285
677,2,2.08,0.127,likeLTD,Present,3,E,50,20,D,E,A,NA,2,2,1,NA,0.0803,0.275,0.754,0.11,0.0392,-0.0154,0.499,-0.293,0.167,0.82,-0.26,-0.117,0.127,-0.0367,-0.0721
677,2,2.08,0.127,likeLTD,Absent,3,E,50,20,D,E,A,NA,2,2,1,NA,0.105,0.284,0.719,0.104,0.0505,0.046,0.503,-0.287,0.163,0.802,-0.269,-0.139,0.122,-0.0434,-0.0813
677,2,2.46740162491503,0.151,EFM,Absent,3,E,50,20,D,E,A,NA,2,2,1,NA,0.133909415832376,0.300016953108967,0.708190604877211,0.0866633680880414,0.0844179808497063,0.158148933072489,0.485742675893883,-0.200873008651628,0.173645446986394,0.838348877619408,-0.225277454565259,-0.0563220284354739,0.145563566229794,-0.075314164432969,-0.0894595415579064
677,2,2.46956000956046,0.151,EFM,Present,3,E,50,20,D,E,A,NA,2,2,1,NA,0.134260241560496,0.30055197498593,0.707321838962037,0.0869009607442049,0.0840003952364482,0.159313080800951,0.48598557313248397,-0.201745595410188,0.174011646667183,0.837810957885762,-0.226843087258016,-0.0536454325151562,0.146036937672062,-0.0753194904451442,-0.0890799924585936
677,2,2.1308785972842,0.122,EFM,Present,3,A,50,10,D,E,A,NA,2,2,1,NA,0.136410159060958,0.581799345060387,-0.0227507758061801,-0.662622889930465,-0.0748723893298338,0.150647843005364,-0.348972061046642,0.429417787560145,0.164249542292566,0.132928508864814,0.520129659690734,0.604356216940825,0.289251551102699,-0.144098677878766,0.375004777697597
677,2,2.13218305604075,0.122,EFM,Absent,3,A,50,10,D,E,A,NA,2,2,1,NA,0.136505638666966,0.582102523855934,-0.0226989349553863,-0.661197700529595,-0.0743789971943897,0.152366746631025,-0.349772583054586,0.428997600995048,0.164462914064951,0.132392808498404,0.520185621425068,0.60261979322455,0.289242100681943,-0.143419605693514,0.374775129424331
677,2,6.11,0.32,likeLTD,Present,3,D,50,20,D,E,A,NA,2,2,1,NA,0.138,1.05,0.943,-0.161,-0.808,0.245,1.18,0.498,0.332,1.23,0.619,0.878,0.55,-0.391,-0.191
677,2,6.11,0.32,likeLTD,Absent,3,D,50,20,D,E,A,NA,2,2,1,NA,0.154,1.06,0.901,-0.147,-0.754,0.269,1.18,0.507,0.32,1.21,0.608,0.823,0.531,-0.376,-0.187
677,2,5.72503098065531,0.3,EFM,Absent,3,D,50,20,D,E,A,NA,2,2,1,NA,0.174132204802083,1.0265553305538,0.907137873512318,-0.0721141857623888,-0.61350079460556906,0.0911318345369762,1.16195356062476,0.488913934141723,0.270491345716678,0.892599021054042,0.550421831010223,0.828587772120955,0.467494716748162,-0.293300187276707,-0.155473276521741
677,2,5.71604372719552,0.299,EFM,Present,3,D,50,20,D,E,A,NA,2,2,1,NA,0.176951330000845,1.0292406201021,0.911365593281224,-0.0655761023185111,-0.615383887989029,0.0664006934190348,1.16191229661723,0.496850119683566,0.268771653563179,0.89873359167183,0.552997413187183,0.81081228132273,0.466207135454953,-0.28869186822361,-0.154547142577203
678,3,1.42751832180118,0.0872,EFM,Absent,3,E,50,20,D,E,A,NA,2,2,1,NA,-0.330602455411239,0.383033875506825,0.333255635523203,-0.625024979441799,0.523948316964398,-0.167261328916751,0.688419907387668,0.40678955922517,0.0743294063298434,-0.476780944609552,-0.324603124832911,0.275413161914227,0.234538970216395,0.346797755319105,0.0852645666265988
678,3,1.4277331628521,0.0872,EFM,Present,3,E,50,20,D,E,A,NA,2,2,1,NA,-0.330191598182826,0.384394844265547,0.327223430169988,-0.623653264494633,0.527154742540707,-0.166224692816609,0.686180051399079,0.409198334218432,0.0730658031583745,-0.474641422158188,-0.323588987122754,0.273879665870929,0.234211318157943,0.34767740592171,0.0830475319244013
678,3,1.89,0.115,likeLTD,Present,3,E,50,20,D,E,A,NA,2,2,1,NA,-0.172,0.265,0.384,-0.133,0.118,-0.167,0.331,0.483,0.203,-0.178,-0.53,0.543,0.32,0.225,0.199
678,3,1.82,0.111,likeLTD,Absent,3,E,50,20,D,E,A,NA,2,2,1,NA,-0.127,0.471,0.372,-0.3,0.0616,-0.165,0.217,0.416,0.197,-0.16,-0.414,0.587,0.45,0.00968,0.209
678,3,2.62,0.15,likeLTD,Present,3,A,50,10,D,E,A,NA,2,2,1,NA,0.129,0.453,0.134,0.0607,-0.166,-0.0938,-0.0225,0.298,0.314,0.0603,0.863,-0.164,0.43,-0.0646,0.386
